File_Name,Type,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_motion2,integer_motion,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,psnr_y,psnr_cb,psnr_cr,float_ssim,float_ms_ssim,vmaf,psnr_avg,mse_avg,mse_y,mse_u,mse_v,ssim_y,ssim_u,ssim_v
005_av1_2K.mp4,max,0.978381,0.972916,0.963671,0.978987,0.990429,3.972647,4.119824,0.686421,0.957425,0.981328,0.989816,43.254952,45.723021,45.792233,0.997809,0.992732,94.59535,44.91263567,248.52,362.14,28.22,14.7,0.974456,0.979118,0.975596
005_av1_2K.mp4,mean,0.630171503,0.88833319,0.657325457,0.536033793,0.56841912,2.08938002,2.17865017,0.111270157,0.245805307,0.31865263,0.386714133,25.64081054,36.02327239,38.62588748,0.706302803,0.69024014,10.0445917,33.42999014,135.8887,197.0281,17.75903333,9.5499,0.64801544,0.896600933,0.927968157
005_av1_2K.mp4,min,0.524316,0.868327,0.604762,0.416385,0.379006,0,0,0.058484,0.136918,0.173839,0.198189,22.542095,33.622868,36.454553,0.517255,0.543511,1.099955,30.87924567,2.63,3.07,1.74,1.71,0.577771,0.867752,0.913594
005_av1_480p.mp4,max,0.987968,0.977635,0.979569,0.988598,0.996521,2.284673,2.514902,0.755573,0.979178,0.991196,0.995092,43.947351,47.636671,48.603518,0.991803,0.995483,95.395097,46.72918,222.08,325.29,21.39,10.4,0.979815,0.986627,0.98719
005_av1_480p.mp4,mean,0.74236703,0.84830704,0.686301623,0.676547637,0.77189282,1.212844127,1.256976973,0.14262747,0.40493673,0.508205753,0.592563773,26.64767417,38.22061126,41.1392371,0.705263377,0.787150937,24.77368309,35.33584085,109.9646,160.7191667,11.24366667,5.667,0.646347443,0.922413953,0.957585883
005_av1_480p.mp4,min,0.553418,0.81766,0.558367,0.446891,0.477138,0,0,0.03723,0.136067,0.192144,0.259134,23.008103,34.828716,37.961438,0.514679,0.602396,5.053523,31.94385633,2.08,2.62,1.12,0.9,0.48651,0.861094,0.930439
005_av1_4K.mp4,max,0.978283,0.973873,0.958974,0.977958,0.990401,4.46581,4.542891,0.708169,0.958624,0.981946,0.990287,44.419525,45.777582,45.203795,0.998765,0.993381,95.215132,45.133634,252.57,367.49,29.46,16.17,0.977817,0.978295,0.971926
005_av1_4K.mp4,mean,0.612936593,0.915776113,0.685308117,0.519825727,0.50951533,2.40655253,2.51089047,0.11907208,0.230437567,0.28609978,0.33506029,25.54992765,35.67970346,37.94562364,0.693301087,0.67521482,7.880748827,33.05841825,139.2310333,201.3247,19.06043333,11.02743333,0.680849403,0.897208933,0.917645637
005_av1_4K.mp4,min,0.525313,0.90292,0.630762,0.44054,0.332597,0,0,0.075546,0.152303,0.184519,0.202803,22.478344,33.437971,36.044471,0.515413,0.551921,0.739137,30.660656,2.18,2.35,1.72,1.96,0.628776,0.877411,0.906187
005_av1_720p.mp4,max,0.979881,0.971238,0.969675,0.983034,0.992706,2.902362,3.136741,0.685208,0.964984,0.985294,0.992089,42.219949,46.283781,47.17128,0.992945,0.992613,94.231878,45.22500333,234.98,343.83,23.47,11.58,0.970068,0.982146,0.982464
005_av1_720p.mp4,mean,0.690685473,0.8522814,0.65913271,0.61572198,0.688790853,1.517532807,1.576745003,0.126788867,0.328811543,0.427015263,0.509739367,26.09083738,37.33026839,40.28254886,0.706148727,0.74435662,17.1050864,34.56788488,122.9467333,179.4182,13.44546667,6.727366667,0.63043582,0.91164774,0.949871333
005_av1_720p.mp4,min,0.530312,0.830686,0.561857,0.445314,0.384903,0,0,0.048011,0.129047,0.169869,0.205527,22.767394,34.421022,37.488872,0.518164,0.568099,3.239157,31.56355633,3.06,3.9,1.53,1.25,0.512344,0.862936,0.928362
005_av1_8K.mp4,max,0.97581,0.975085,0.947005,0.971645,0.991673,4.976061,4.978861,0.716242,0.958612,0.981414,0.989899,45.723085,45.958968,44.961461,0.999683,0.993536,95.298234,45.547838,255.55,370.81,31.64,18.51,0.979474,0.977801,0.97034
005_av1_8K.mp4,mean,0.620021123,0.952453013,0.76599059,0.543065313,0.457151237,2.827732253,2.945912653,0.156207493,0.259449387,0.290808337,0.30840683,25.5116702,35.26167035,37.13163875,0.699299607,0.68446157,5.840936247,32.6349931,141.4881333,203.7320333,20.83266667,13.16933333,0.76372415,0.909080523,0.911873937
005_av1_8K.mp4,min,0.55817,0.947303,0.729226,0.464286,0.367476,0,0,0.122531,0.20853,0.230375,0.234257,22.439243,33.128102,35.456744,0.51474,0.600259,0.041972,30.34933333,1.78,1.74,1.65,2.07,0.731735,0.89809,0.902503
005_h264_1K.mp4,max,0.986006,0.979637,0.976732,0.986988,0.993774,3.549628,3.745091,0.748156,0.97999,0.991017,0.994675,44.849758,45.875938,46.284499,0.998182,0.996289,93.490229,45.670065,242.89,354.99,24.96,12.4,0.982817,0.980643,0.978309
005_h264_1K.mp4,mean,0.648876737,0.868326673,0.648088987,0.561647697,0.61223466,1.851477937,1.928261273,0.108254157,0.26985604,0.35547628,0.434106677,25.79418344,36.72210955,39.55628078,0.694392287,0.709491053,12.19565993,34.02419125,130.7901,190.5066333,15.0138,7.700766667,0.635244523,0.907811027,0.942923433
005_h264_1K.mp4,min,0.529885,0.850382,0.59018,0.39666,0.38078,0,0,0.047851,0.131114,0.170114,0.193799,22.628645,34.158803,37.194869,0.515415,0.547743,0.975731,31.327439,1.95,2.13,1.68,1.53,0.545883,0.871347,0.927741
005_h264_2K.mp4,max,0.987703,0.982406,0.978803,0.98879,0.994313,3.972647,4.119824,0.777718,0.981576,0.991594,0.995159,45.976767,46.395173,46.199133,0.999234,0.996805,94.909968,46.19035767,247.73,361.35,27.12,14.03,0.985379,0.981661,0.977756
005_h264_2K.mp4,mean,0.629314143,0.88814236,0.656411477,0.534409687,0.56788374,2.08938002,2.17865017,0.110789547,0.245948467,0.318645327,0.386560363,25.64726323,36.3553582,38.88638604,0.70567205,0.689236003,9.95118421,33.62966915,135.7013333,197.2476,16.3696,8.9363,0.645755177,0.903950007,0.933728197
005_h264_2K.mp4,min,0.52495,0.870617,0.60548,0.411551,0.379044,0,0,0.058384,0.137036,0.174042,0.198188,22.551487,33.795122,36.657449,0.516859,0.542428,1.082001,31.00135267,1.6,1.64,1.49,1.56,0.575658,0.872229,0.917605
005_h264_480p.mp4,max,0.99371,0.987396,0.98888,0.994655,0.998168,2.284673,2.514902,0.880685,0.995248,0.997324,0.997761,48.305451,47.927403,49.086601,0.997992,0.998886,96.305393,48.43981833,222.48,325.95,20.94,10.25,0.992988,0.988193,0.988912
005_h264_480p.mp4,mean,0.740857437,0.848215057,0.685387697,0.67406911,0.770135413,1.212844127,1.256976973,0.14154974,0.40318913,0.50638027,0.590643073,26.65089412,38.0965798,41.05393621,0.701125257,0.78426995,24.4853502,35.26713671,110.4758,161.4564333,11.3369,5.694033333,0.639851723,0.919909123,0.956173963
005_h264_480p.mp4,min,0.553574,0.816539,0.557256,0.444998,0.474137,0,0,0.036875,0.136205,0.192377,0.259226,22.999269,34.920027,38.023604,0.511441,0.601527,4.925006,31.98739567,0.95,0.96,1.05,0.8,0.478463,0.862157,0.930518
005_h264_4K.mp4,max,0.985966,0.981632,0.974476,0.986139,0.993525,4.46581,4.542891,0.762802,0.975195,0.988337,0.993084,46.094072,46.282051,45.735475,0.999371,0.996213,96.073961,46.03719933,251.69,366.54,29.02,15.88,0.984153,0.980605,0.974993
005_h264_4K.mp4,mean,0.61227903,0.916330037,0.684741527,0.518417737,0.50883896,2.40655253,2.51089047,0.11842566,0.23067267,0.286241163,0.33506937,25.55030137,35.7942473,38.09231262,0.692977027,0.67453953,7.824982673,33.14562043,139.3426,201.7301,18.50373333,10.6291,0.678803093,0.900087273,0.920791577
005_h264_4K.mp4,min,0.523815,0.904947,0.632598,0.440968,0.332499,0,0,0.075165,0.152452,0.184688,0.202845,22.489629,33.503828,36.122927,0.5149,0.551478,0.553576,30.71521167,1.61,1.6,1.53,1.74,0.629181,0.878259,0.908337
005_h264_720p.mp4,max,0.992274,0.986551,0.987367,0.993576,0.996957,2.902362,3.136741,0.860764,0.993891,0.996843,0.997925,47.774682,47.278826,47.980617,0.99889,0.998586,95.379698,47.67804167,234.83,343.94,22.56,10.97,0.991481,0.985992,0.985409
005_h264_720p.mp4,mean,0.68905752,0.851410277,0.657818107,0.613391903,0.68716548,1.517532807,1.576745003,0.12628214,0.327754853,0.425736993,0.5082751,26.11489502,37.59222026,40.45444057,0.70455629,0.742671293,16.84958693,34.72051861,122.5803333,179.1822667,12.52216667,6.395033333,0.627319447,0.917002003,0.95237482
005_h264_720p.mp4,min,0.530365,0.829452,0.563722,0.443498,0.385334,0,0,0.047882,0.129227,0.170066,0.205657,22.765999,34.59335,37.724631,0.516177,0.567829,3.207227,31.69466,1.1,1.09,1.22,1.04,0.506453,0.867459,0.932423
005_h264_8K.mp4,max,0.997923,0.995571,0.994624,0.998895,0.999752,4.976061,4.978861,0.979276,0.999227,0.999548,0.99959,58.709593,60,60,0.999998,0.999861,100,59.56986433,255.8,371.18,31.88,18.56,0.998986,0.999186,0.999177
005_h264_8K.mp4,mean,0.618672597,0.953529753,0.763736747,0.54038671,0.455955837,2.827732253,2.945912653,0.15696222,0.259958463,0.29117378,0.30865312,25.60563474,35.3941111,37.32581936,0.699382737,0.683463083,5.758986503,32.7751884,141.3012667,203.5798333,20.6175,12.8696,0.760113687,0.90865881,0.91307861
005_h264_8K.mp4,min,0.557239,0.949438,0.728718,0.462021,0.365845,0,0,0.122144,0.208808,0.23062,0.234408,22.435,33.09552,35.445459,0.514543,0.598629,0,30.33315933,0.08,0.09,0.06,0.06,0.727506,0.896543,0.899083
005_hevc_1K.mp4,max,0.987265,0.982844,0.979157,0.987752,0.993792,3.549628,3.745091,0.795797,0.982975,0.991753,0.994941,46.13701,46.830451,47.031459,0.998502,0.997112,94.150803,46.66630667,242.6,354.3,25.89,12.85,0.98664,0.98415,0.981583
005_hevc_1K.mp4,mean,0.64933417,0.869545277,0.64839547,0.561891923,0.612580323,1.851477937,1.928261273,0.10945038,0.270307797,0.35581363,0.434513007,25.80492413,36.51349308,39.38135387,0.69370367,0.708024423,12.28367651,33.89992369,131.2761667,190.9231667,15.90186667,8.0625,0.63207703,0.902027523,0.938630303
005_hevc_1K.mp4,min,0.53083,0.849868,0.590452,0.39596,0.383791,0,0,0.048122,0.131262,0.170258,0.194025,22.637086,33.998974,37.043249,0.516091,0.547594,1.12048,31.226857,1.49,1.58,1.35,1.29,0.545914,0.866013,0.923756
005_hevc_2K.mp4,max,0.941152,0.962335,0.911454,0.922524,0.962605,3.972865,4.120073,0.632229,0.894325,0.941338,0.968134,39.479247,47.234635,46.970395,0.996031,0.989778,82.092901,44.56142567,248.51,362.26,27.81,14.45,0.968916,0.984693,0.981232
005_hevc_2K.mp4,mean,0.633026143,0.88799134,0.655052763,0.538935263,0.575564573,2.089483123,2.178774327,0.108968387,0.247841303,0.322371917,0.391843063,25.63143067,36.14793671,38.70291902,0.710144553,0.692213267,10.14431846,33.49409547,134.4351667,194.9946667,17.27736667,9.3551,0.646269063,0.89838173,0.92881668
005_hevc_2K.mp4,min,0.52627,0.870772,0.604639,0.41195,0.389852,0,0,0.056825,0.136943,0.173754,0.198058,22.540636,33.689211,36.531578,0.516247,0.541504,1.305506,30.92713633,5.31,7.33,1.23,1.31,0.574869,0.867432,0.914527
005_hevc_480p.mp4,max,0.992838,0.988597,0.987696,0.993028,0.997091,2.284673,2.514902,0.885558,0.993308,0.996316,0.997296,48.592811,48.251335,49.408867,0.997904,0.998822,96.288838,48.75100433,221.86,324.95,21.08,10.27,0.993157,0.989023,0.989546
005_hevc_480p.mp4,mean,0.740894093,0.848576537,0.68544617,0.67435199,0.769829587,1.212844127,1.256976973,0.141849387,0.4037321,0.506947863,0.59120393,26.65308591,38.03101247,41.03706082,0.70163729,0.784812307,24.51875573,35.2403864,110.5872667,161.5419667,11.59673333,5.756433333,0.640151547,0.918994703,0.955811287
005_hevc_480p.mp4,min,0.553364,0.817481,0.560285,0.442584,0.474587,0,0,0.037113,0.136339,0.192684,0.259429,23.012589,34.891471,38.013051,0.513167,0.600116,4.987876,31.97431167,0.89,0.9,0.97,0.75,0.48159,0.861564,0.930044
005_hevc_4K.mp4,max,0.988354,0.984245,0.978753,0.988104,0.995193,4.46581,4.542891,0.82372,0.984859,0.992435,0.995574,47.715801,47.641248,47.051133,0.999681,0.997539,97.196266,47.469394,252.16,366.86,29.56,16.2,0.988548,0.985305,0.981249
005_hevc_4K.mp4,mean,0.612215053,0.91641522,0.684518443,0.518504017,0.508675237,2.40655253,2.51089047,0.119599157,0.230889733,0.286324253,0.335113477,25.58294816,35.63627962,37.87828644,0.692880467,0.673989837,7.835863903,33.03250474,139.2972333,201.3317,19.2633,11.19206667,0.677839673,0.894879307,0.915016783
005_hevc_4K.mp4,min,0.525272,0.903915,0.629349,0.440039,0.332369,0,0,0.0754,0.152484,0.184702,0.202797,22.485756,33.423624,36.035851,0.515414,0.551222,0.566141,30.66903,1.13,1.1,1.12,1.28,0.628054,0.873967,0.903683
005_hevc_720p.mp4,max,0.936896,0.934585,0.891288,0.929184,0.972396,2.902774,3.136968,0.583885,0.901466,0.948642,0.971752,36.150867,48.064946,48.76226,0.985662,0.986002,80.588404,44.32602433,234.52,343.14,23.16,11.4,0.949634,0.988244,0.987578
005_hevc_720p.mp4,mean,0.696355187,0.851101617,0.662233483,0.626994763,0.694989207,1.51779421,1.577015047,0.119234823,0.336856057,0.436621123,0.518946397,26.08494751,37.4367703,40.31300561,0.712813607,0.7488228,17.75052914,34.61157448,120.4187333,175.6826,13.1246,6.6558,0.632880957,0.913459663,0.949878153
005_hevc_720p.mp4,min,0.53496,0.829097,0.555084,0.457696,0.379086,0,0,0.040343,0.129385,0.170341,0.206174,22.776117,34.483276,37.5614,0.517055,0.566447,3.673559,31.606931,10.83,15.78,1.02,0.86,0.507274,0.862498,0.928298
005_hevc_8K.mp4,max,0.984322,0.980721,0.968303,0.982848,0.993498,4.976061,4.978861,0.809238,0.981915,0.990329,0.993961,48.136985,47.786915,47.118056,0.999914,0.997048,97.35522,47.680652,255.1,370,31.9,18.83,0.987388,0.984773,0.981515
005_hevc_8K.mp4,mean,0.619526687,0.953344043,0.76616655,0.54171541,0.456309993,2.827732253,2.945912653,0.156388373,0.259819003,0.291035473,0.308524487,25.53523976,35.18690732,36.98506486,0.69882924,0.683416837,5.835053417,32.56907065,141.6622333,203.7833333,21.20623333,13.63516667,0.761268217,0.90519362,0.906171843
005_hevc_8K.mp4,min,0.55993,0.948059,0.729978,0.463329,0.371434,0,0,0.12214,0.208487,0.230297,0.23413,22.448804,33.092271,35.382713,0.515026,0.600685,0.234654,30.316075,1.06,1,1.08,1.26,0.731149,0.894371,0.895589
006_av1_1K.mp4,max,0.99606,0.993203,0.994714,0.996939,0.998781,4.599136,5.52886,0.964565,0.997589,0.998867,0.999411,49.698134,50.717605,49.371968,0.998431,0.997517,98.639901,49.92923567,695.16,1035.55,43.94,3.63,0.989211,0.991653,0.988431
006_av1_1K.mp4,mean,0.588584907,0.93781145,0.72621386,0.501479373,0.425072637,2.79159679,2.919862177,0.73918942,0.76434832,0.762225427,0.749413647,23.78171758,36.05153136,45.34171276,0.92023176,0.900789047,5.25357392,35.05832057,229.8828,339.6372,18.77653333,1.972866667,0.938883653,0.974605587,0.98566603
006_av1_1K.mp4,min,0.389851,0.907448,0.603644,0.281334,0.130617,0,0,0.623075,0.649438,0.646114,0.629234,17.979078,31.702008,42.528389,0.866006,0.831377,0,31.57022467,0.68,0.7,0.55,0.75,0.906894,0.965602,0.984003
006_av1_2K.mp4,max,0.995123,0.989271,0.993316,0.99599,0.998743,4.685886,5.598834,0.955489,0.998039,0.99905,0.99949,48.582396,49.318559,48.175996,0.999045,0.996906,99.053689,48.692317,699.79,1042.38,44.4,4.15,0.985641,0.987817,0.984041
006_av1_2K.mp4,mean,0.612709663,0.947743113,0.758223407,0.513026067,0.440563893,2.873234067,3.00157401,0.759889827,0.791179393,0.788011727,0.774479493,23.75292542,35.89796651,44.54242451,0.916821153,0.913579293,7.6961963,34.73110548,230.7858333,340.8098,19.28403333,2.353366667,0.940369863,0.973996827,0.980942123
006_av1_2K.mp4,min,0.418275,0.925146,0.650381,0.309583,0.145572,0,0,0.652813,0.688985,0.683341,0.663404,17.95055,31.653878,41.946113,0.859769,0.854686,0,31.34035,0.89,0.9,0.76,0.99,0.912983,0.967021,0.978968
006_av1_480p.mp4,max,0.999429,0.998077,0.998318,0.999186,1.000622,4.409502,5.419484,0.980445,0.999242,0.999647,0.999837,53.031348,54.037884,53.149466,0.998202,0.998909,98.999186,53.40623267,697.94,1039.92,44.22,3.27,0.994951,0.996227,0.995267
006_av1_480p.mp4,mean,0.56328966,0.895508017,0.656187507,0.4872233,0.450160847,2.616210197,2.74437495,0.661313087,0.68813617,0.688192107,0.676056377,23.82004167,36.14204381,46.67473783,0.915831473,0.848804057,3.704865393,35.54560777,229.4367333,339.1108333,18.67973333,1.4962,0.924470623,0.965346023,0.99074354
006_av1_480p.mp4,min,0.300435,0.845624,0.483991,0.204834,0.101865,0,0,0.524352,0.552279,0.552261,0.538861,17.960824,31.674643,42.985314,0.858545,0.753041,0,31.68312967,0.31,0.32,0.26,0.31,0.87497,0.949285,0.988111
006_av1_4K.mp4,max,0.991208,0.978849,0.98497,0.995363,0.998616,4.824576,5.667076,0.898797,0.997733,0.998984,0.999429,46.621504,47.656459,46.515209,0.99905,0.994961,98.415751,46.93105733,696.93,1037.93,44.07,4.61,0.977906,0.982164,0.97673
006_av1_4K.mp4,mean,0.636418493,0.952478083,0.803708957,0.543255673,0.415274723,3.010129013,3.13722775,0.735070743,0.82888427,0.825116753,0.81090441,23.7239794,35.87618628,43.62569297,0.920461373,0.927869117,11.28728564,34.40861955,231.0491333,341.0631333,19.16373333,2.878266667,0.938583733,0.97177381,0.97337103
006_av1_4K.mp4,min,0.478083,0.941987,0.716384,0.365849,0.167491,0,0,0.63806,0.738952,0.739718,0.71796,17.969127,31.689313,41.489291,0.866263,0.881983,0,31.212541,1.37,1.42,1.12,1.45,0.914419,0.964735,0.965446
006_av1_720p.mp4,max,0.998501,0.996426,0.996681,0.998919,0.999755,4.504778,5.506305,0.978559,0.999422,0.999768,0.999775,51.319036,52.059557,51.670336,0.998519,0.998415,99.256015,51.64697767,699.01,1041.8,42.48,3.81,0.99358,0.994126,0.993417
006_av1_720p.mp4,mean,0.563079943,0.91825547,0.68561039,0.511555883,0.397281847,2.705920127,2.834699077,0.70955855,0.726097087,0.725330583,0.712868667,23.79982076,36.20031815,45.76317895,0.91628594,0.878220217,3.501817,35.25443929,230.1064333,340.2258,18.22106667,1.835233333,0.93299796,0.970758973,0.989162553
006_av1_720p.mp4,min,0.333906,0.876622,0.54761,0.227067,0.111171,0,0,0.582906,0.598414,0.597628,0.581937,17.952978,31.842842,42.3211,0.859281,0.795168,0,31.51671067,0.46,0.48,0.4,0.44,0.892893,0.958949,0.987316
006_av1_8K.mp4,max,0.965056,0.957185,0.922548,0.974031,0.99308,5.163329,5.914987,0.235384,0.994987,0.997492,0.998438,44.426273,45.599147,44.94303,0.999513,0.990857,93.909785,44.98948333,698.23,1039.3,45.25,5.56,0.965351,0.972347,0.967884
006_av1_8K.mp4,mean,0.698235707,0.94746034,0.832440013,0.62578419,0.42432584,3.35153721,3.476880117,0.102979897,0.888072557,0.884275957,0.87114526,23.66543833,35.54833598,42.38360107,0.918498417,0.942658233,29.24052505,33.86579179,232.387,342.5392333,20.35863333,3.804166667,0.927289647,0.965398397,0.962176847
006_av1_8K.mp4,min,0.59318,0.945032,0.804196,0.495176,0.227548,0,0,0.08015,0.810644,0.811419,0.798158,17.963402,31.574564,40.678763,0.862674,0.915597,8.004224,30.90572167,2.21,2.35,1.79,2.08,0.901528,0.952779,0.945985
006_h264_1K.mp4,max,0.995469,0.991906,0.994121,0.995912,0.99828,4.599136,5.52886,0.965513,0.999072,0.999649,0.999859,49.812101,49.513774,48.781881,0.99867,0.997729,99.272385,49.16086467,695.12,1035.27,45,4.18,0.989317,0.990634,0.987825
006_h264_1K.mp4,mean,0.588508387,0.938204497,0.725808073,0.50149476,0.424835027,2.79159679,2.919862177,0.737910463,0.764439447,0.76231857,0.749496523,23.78283466,35.96501385,44.54562436,0.92014756,0.900492937,5.264390157,34.76449096,230.0914,339.784,19.0556,2.358266667,0.937964027,0.973929263,0.983321067
006_h264_1K.mp4,min,0.387246,0.907668,0.605244,0.274517,0.130274,0,0,0.623003,0.649486,0.646131,0.629222,17.980254,31.598536,41.915633,0.865958,0.831213,0,31.41672233,0.75,0.68,0.73,0.86,0.905945,0.964939,0.981731
006_h264_2K.mp4,max,0.993357,0.98897,0.990679,0.994513,0.996549,4.685886,5.598834,0.950297,0.998423,0.999302,0.99955,48.296158,48.802989,47.954314,0.999001,0.996753,99.097923,48.28951267,700.99,1044.05,45.53,4.48,0.985558,0.986928,0.983514
006_h264_2K.mp4,mean,0.612911123,0.948431047,0.75787791,0.51329509,0.440755157,2.873234067,3.00157401,0.758448627,0.791115677,0.787989057,0.774461523,23.75409975,35.82598516,43.95980847,0.916783227,0.91320161,7.707943787,34.51329779,230.8423333,340.7516333,19.53363333,2.6746,0.93914981,0.971743967,0.976629713
006_h264_2K.mp4,min,0.422083,0.92618,0.657052,0.311774,0.140446,0,0,0.652751,0.688976,0.683336,0.66339,17.943604,31.545088,41.612608,0.859868,0.854359,0,31.21289,0.98,0.96,0.86,1.04,0.911833,0.964634,0.974187
006_h264_480p.mp4,max,0.997562,0.996855,0.996264,0.997496,0.99934,4.409502,5.419484,0.973736,0.999323,0.999647,0.999903,51.841934,52.931466,51.052919,0.998032,0.998677,99.542203,51.94210633,699.03,1041.51,44.01,3.43,0.99444,0.995639,0.99494
006_h264_480p.mp4,mean,0.562948053,0.895324307,0.65631039,0.487090173,0.449443963,2.616210197,2.74437495,0.660031567,0.688134287,0.688206617,0.676099623,23.82361988,36.15493027,45.92886903,0.915582943,0.848599327,3.68631162,35.30247306,229.4611333,339.1062667,18.5935,1.748766667,0.923928733,0.964799947,0.98902417
006_h264_480p.mp4,min,0.298245,0.844959,0.477371,0.204436,0.098874,0,0,0.52425,0.552249,0.552282,0.538946,17.954177,31.695275,42.782642,0.858352,0.752864,0,31.62158233,0.42,0.43,0.33,0.51,0.874552,0.947852,0.986659
006_h264_4K.mp4,max,0.990302,0.979639,0.983797,0.993369,0.997287,4.824576,5.667076,0.893512,0.998161,0.999233,0.99958,46.843063,47.223133,46.660955,0.999325,0.99555,98.594149,46.87700033,696.5,1037.01,45.23,5.04,0.978853,0.981715,0.977584
006_h264_4K.mp4,mean,0.63662654,0.954088473,0.805116333,0.54224692,0.414742933,3.010129013,3.13722775,0.734165,0.828778847,0.82506857,0.810874463,23.72890853,35.72432028,43.01690683,0.920474103,0.927196377,11.3135694,34.15671188,231.1391667,340.9532667,19.72593333,3.2988,0.936540913,0.967562313,0.967218007
006_h264_4K.mp4,min,0.484153,0.944733,0.721231,0.369133,0.170367,0,0,0.638033,0.738933,0.739748,0.717982,17.972985,31.576828,41.105795,0.866341,0.881218,0,31.03046233,1.36,1.35,1.23,1.4,0.912048,0.962425,0.964841
006_h264_720p.mp4,max,0.995943,0.995599,0.995327,0.99621,0.998545,4.504778,5.506305,0.968497,0.999257,0.999698,0.99972,50.84256,51.541276,50.771528,0.998291,0.998265,99.505059,51.051788,699.33,1042.18,42.84,3.8,0.992795,0.99326,0.992389
006_h264_720p.mp4,mean,0.562643087,0.918364023,0.685349857,0.510879847,0.396692007,2.705920127,2.834699077,0.708099373,0.7260886,0.72531894,0.71285421,23.7982522,36.14023666,45.51309222,0.916185907,0.878188983,3.46355728,35.15052703,229.9497667,339.9143333,18.4388,1.924,0.93235195,0.96960653,0.986977023
006_h264_720p.mp4,min,0.334488,0.878561,0.546903,0.226801,0.110287,0,0,0.582566,0.598196,0.597428,0.581723,17.95138,31.806294,42.329915,0.859143,0.795285,0,31.50820667,0.52,0.54,0.46,0.54,0.892326,0.957639,0.984503
006_h264_8K.mp4,max,0.996896,0.996533,0.993106,0.996979,0.999579,5.163329,5.914987,0.964546,0.999789,0.999897,0.999903,59.66191,60,60,0.999997,0.999851,100,59.88730333,698.54,1039.55,46.24,6.21,0.998956,0.99945,0.999447
006_h264_8K.mp4,mean,0.703399867,0.952698377,0.843980073,0.630945973,0.42521174,3.35153721,3.476880117,0.11122847,0.887929693,0.88420367,0.87109536,23.78216107,35.5720337,41.93594446,0.91810491,0.93851929,30.13538863,33.76337974,232.8768333,343.0596,20.70623333,4.318033333,0.91878323,0.960253577,0.955832383
006_h264_8K.mp4,min,0.601764,0.949681,0.819708,0.510937,0.237231,0,0,0.082115,0.810923,0.811603,0.798282,17.962366,31.480505,40.201797,0.862517,0.911426,9.230882,30.68072633,0.06,0.07,0.04,0.03,0.898848,0.940707,0.933202
006_hevc_1K.mp4,max,0.995398,0.992667,0.993186,0.995533,0.998314,4.599136,5.52886,0.969789,0.999006,0.999599,0.99981,49.98992,50.302279,49.158346,0.998826,0.997915,98.672738,49.81684833,695.62,1036.14,44.32,3.96,0.9896,0.991072,0.988054
006_hevc_1K.mp4,mean,0.588462257,0.938295347,0.726025677,0.501231517,0.424720477,2.79159679,2.919862177,0.738151347,0.764369467,0.762282317,0.74948067,23.78631655,35.98978572,44.77709503,0.920175977,0.900567093,5.24937008,34.85106577,229.9834,339.6753333,18.96456667,2.234333333,0.937931853,0.973720217,0.983120243
006_hevc_1K.mp4,min,0.386998,0.906796,0.603674,0.273291,0.130218,0,0,0.622956,0.649446,0.646106,0.629213,17.976632,31.664953,42.154103,0.866082,0.831357,0,31.47211767,0.67,0.65,0.61,0.79,0.906206,0.964723,0.979938
006_hevc_2K.mp4,max,0.982695,0.98316,0.978834,0.981419,0.985697,4.686124,5.598761,0.947808,0.995855,0.997627,0.99814,48.19841,49.247678,48.216672,0.999256,0.997106,94.644265,48.55425333,701,1044.02,44.6,4.32,0.984909,0.987487,0.98393
006_hevc_2K.mp4,mean,0.61159593,0.948214267,0.75638748,0.511678157,0.43905735,2.873288623,3.001627873,0.75740487,0.790633853,0.787755077,0.774015703,23.74140511,35.88147606,44.1610891,0.916553413,0.91311891,7.49655251,34.59465676,230.7369333,340.6361,19.31943333,2.5589,0.938756693,0.97269679,0.977656487
006_hevc_2K.mp4,min,0.423949,0.927427,0.652734,0.314958,0.139072,0,0,0.651041,0.688958,0.683555,0.663278,17.94372,31.637274,41.771468,0.859461,0.854716,0,31.287686,0.95,0.98,0.77,0.98,0.911822,0.964131,0.97311
006_hevc_480p.mp4,max,0.996905,0.996599,0.995923,0.996824,0.998012,4.409502,5.419484,0.9682,0.998893,0.999458,0.999778,51.530023,53.157431,51.275601,0.997886,0.998673,98.880191,51.982092,699.51,1042.27,43.84,3.41,0.994343,0.995712,0.994806
006_hevc_480p.mp4,mean,0.562702813,0.895301863,0.655760267,0.486775217,0.449238143,2.616210197,2.74437495,0.659601967,0.68806772,0.688170303,0.676082593,23.82184583,36.17638261,45.99154036,0.915603347,0.848687337,3.681441087,35.32992293,229.4034667,339.0428667,18.52163333,1.726166667,0.924140197,0.965469047,0.99031516
006_hevc_480p.mp4,min,0.299146,0.846275,0.483917,0.199327,0.10056,0,0,0.524362,0.552139,0.552192,0.538868,17.951017,31.71259,42.803248,0.858593,0.753153,0,31.63426467,0.44,0.46,0.31,0.48,0.875047,0.948712,0.987806
